cod_programa_siconv,data_disponibilizacao,data_fim_beneficiario_especifico,data_fim_emenda_parlamentar,data_fim_recebimento_propostas,data_inicio_beneficiario_especifico,data_inicio_emenda_parlamentar,data_inicio_recebimento_propostas,nome,obriga_plano_trabalho,orgao_executor,orgao_mandatario,orgao_superior,orgao_vinculado
"2012120090048","2009-11-13",,,"2009-12-30",,,"2009-11-16","0670 - Proteção a Pessoas Ameaçadas","True","20121",,"20000","20121"
"2012120090049","2009-11-13",,,"2009-11-30",,,"2009-11-16","01550- Gestão de Política de Direitos Humanos - CONVENIO","True","20121",,"20000","20121"
"2012120090053","2009-11-17",,,"2009-12-30",,,"2009-11-18","EM - SPDDH - 0154 - Garantia e Acesso a Direitos - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100005","2010-01-14",,,"2010-12-30",,,"2010-01-25","0073 - Enfrentamento da Violência Sexual contra Crianças e Adolescentes - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100007","2010-01-14",,,"2010-12-30",,,"2010-01-25","0152 - Sistema Nacional de Atendimento Socioeducativo ao Adolescente em Conflito com a Lei - Pró-Sinase - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100010","2010-01-14",,,"2011-02-25",,,"2010-01-25","0153 - Sistema de Garantia dos Direitos da Criança e do Adolescente - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100012","2010-01-14",,,"2010-12-30",,,"2010-01-25","0154 - Garantia e Acesso a Direitos - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100016","2010-01-18",,,"2010-12-30",,,"2010-01-25","1078 - Programa Nacional de Acessibilidade - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100018","2010-01-18",,,"2010-12-30",,,"2010-01-25","1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100022","2010-01-19",,,"2010-12-30",,,"2010-01-25","1401 - Reparação de Violações e Defesa dos Direitos Humanos - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100024","2010-01-19",,,"2010-12-30",,,"2010-01-25","1402 - Educação em Direitos Humanos - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100028","2010-01-19",,,"2010-12-30",,,"2010-01-25","1404 - Promoção e Defesa dos Direitos da Pessoa Idosa - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100030","2010-01-19",,,"2010-12-30",,,"2010-01-25","0073 - Enfrentamento da Violência Sexual contra Crianças e Adolescentes - TERMOS DE PARCERIA","True","20121",,"20000","20121"
"2012120100032","2010-01-19",,,"2010-12-30",,,"2010-01-25","0152 - Sistema Nacional de Atendimento Socioeducativo ao Adolescente em Conflito com a Lei - Pró-Sinase - TERMOS DE PARCERIA","True","20121",,"20000","20121"
"2012120100034","2010-01-19",,,"2010-12-30",,,"2010-01-25","0153 - Sistema de Garantia dos Direitos da Criança e do Adolescente - TERMOS DE PARCERIA","True","20121",,"20000","20121"
"2012120100035","2010-01-19",,,"2010-12-30",,,"2010-01-25","0154 - Garantia e Acesso a Direitos - TERMOS DE PARCERIA","True","20121",,"20000","20121"
"2012120100038","2010-01-19",,,"2010-12-30",,,"2010-01-25","1078 - Programa Nacional de Acessibilidade - TERMOS DE PARCERIA","True","20121",,"20000","20121"
"2012120100039","2010-01-19",,,"2010-12-30",,,"2010-01-25","1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - TERMOS DE PARCERIA","True","20121",,"20000","20121"
"2012120100040","2010-01-19",,,"2010-12-30",,,"2010-01-25","1401 - Reparação de Violações e Defesa dos Direitos Humanos - TERMOS DE PARCERIA","True","20121",,"20000","20121"
"2012120100041","2010-01-19",,,"2010-12-30",,,"2010-01-25","1402 - Educação em Direitos Humanos - Termo da Parceria","True","20121",,"20000","20121"
"2012120100043","2010-01-19",,,"2010-12-30",,,"2010-01-25","1404 - Promoção e Defesa dos Direitos da Pessoa Idosa - TERMOS DE PARCERIA","True","20121",,"20000","20121"
"2012120100047","2010-02-23",,,"2010-12-30",,,"2010-01-25","0155 - Gestão da Política de Direitos Humanos - CONVÊNIOS","True","20121",,"20000","20121"
"2012120100048","2010-02-23",,,"2010-12-30",,,"2010-01-25","0155 - Gestão da Política de Direitos Humanos - TERMOS DE PARCEIRA","True","20121",,"20000","20121"
"2012120100052","2010-05-06",,"2010-12-31",,,"2010-05-06",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120100054","2010-05-04",,"2010-12-30",,,"2010-05-04",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120100056","2010-04-28",,"2010-12-31",,,"2010-04-28",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120100059","2010-07-28",,"2010-12-30",,,"2010-04-01",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120100060","2010-07-30",,"2010-12-30",,,"2010-04-01",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120100062","2010-07-28",,"2010-12-30",,,"2010-06-01",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120100063","2010-07-28",,"2010-12-30",,,"2010-04-01",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos - Convênios","True","20121",,"20000","20121"
"2012120100066","2010-08-18",,"2010-12-31",,,"2010-04-01",,"EM - SNPDDH - 1402 - Educação em Direitos Humanos - Convênio","True","20121",,"20000","20121"
"2012120100068","2010-05-11",,"2010-12-31",,,"2010-05-11",,"EM - SNPDDH - 1402 - Educação em Direitos Humanos","True","20121",,"20000","20121"
"2012120100070","2010-04-09",,,"2010-12-31",,,"2010-04-05","0670 - Proteção a Pessoas Ameaçadas - Convênio","True","20121",,"20000","20121"
"2012120100072","2010-05-06",,"2010-12-31",,,"2010-05-06",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos - Convênios","True","20121",,"20000","20121"
"2012120100073","2010-04-28",,"2010-12-31",,,"2010-04-28",,"EM - SNPDPD - 1086 - PROMOÇÃO E DEFESA DOS DIREITOS DE PESSOAS COM DEFICIÊNCIA","True","20121",,"20000","20121"
"2012120100074","2010-04-29",,"2010-12-31",,,"2010-04-28",,"EM - SNPDDH - 0154 - GARANTIA E ACESSO A DIREITOS","False","20121",,"20000","20121"
"2012120100075","2010-05-18",,"2010-12-31",,,"2010-05-20",,"EM - SNPDCA - 0154 - Garantia e Acesso a Direitos","True","20121",,"20000","20121"
"2012120100076","2010-05-18",,"2010-12-31",,,"2010-05-19",,"EM - SNPDCA - 0153 SISTEMA DE GARANTIA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE","True","20121",,"20000","20121"
"2012120100077","2010-05-18",,"2010-12-31",,,"2010-05-19",,"EM - 0154 - Garantia e Acesso a Direitos","True","20121",,"20000","20121"
"2012120100078","2010-05-18",,"2010-12-31",,,"2010-05-19",,"EM - 0154 - GARANTIA E ACESSO A DIREITOS","True","20121",,"20000","20121"
"2012120100079","2010-06-04",,"2010-12-31",,,"2010-05-19",,"EM - SNPDCA - 0153 - SISTEMA DE GARANTIA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE","True","20121",,"20000","20121"
"2012120100080","2010-05-24",,"2010-12-31",,,"2010-05-24",,"EM - SNPDDH - 0154 - Garantia e Acesso a Direitos","True","20121",,"20000","20121"
"2012120100081","2010-05-28",,"2010-12-31",,,"2010-05-28",,"EM - SNPDPD - 1086 - Promoção e Defesa dos Direitos da Pessoa Portadora de Deficiência","True","20121",,"20000","20121"
"2012120100082","2010-05-28",,"2010-12-31",,,"2010-05-28",,"EM - SNPDPD - 1086 - Promoção e Defesa dos Direitos da Pessoa Portadora de Deficiência","True","20121",,"20000","20121"
"2012120100083","2010-05-28",,"2010-12-31",,,"2010-05-28",,"EM - SNPDDH - 1086 - Promoção e Defesa dos Direitos da Pessoa Portadora de Deficiência","True","20121",,"20000","20121"
"2012120100084","2010-07-28",,"2010-12-30",,,"2010-07-28",,"EM - SNPDDH - 0154 - Garantia de Acesso a Direitos - Convênios","True","20121",,"20000","20121"
"2012120100085","2010-09-17",,"2010-12-20",,,"2010-09-17",,"Apoio a Centros de Referência em Direitos Humanos","True","20121",,"20000","20121"
"2012120100086","2010-10-05",,"2010-12-31",,,"2010-10-05",,"Apoio a projetos inovadores de Enfrentamento da Violência Sexual contra Crianças e Adolescentes no Estado do Acre","True","20121",,"20000","20121"
"2012120100087","2010-10-05",,"2010-12-31",,,"2010-10-05",,"Apoio a Comitês de Enfrentamento da Violência Sexual de Crianças e Adolescentes - Nacional","True","20121",,"20000","20121"
"2012120100088","2010-10-05",,"2010-12-31",,,"2010-10-05",,"Ações Integradas de Enfrentamento ao Abuso, Tráfico e Exploração Sexual de Crianças e Adolescentes - PAIR - no Estado do Rio Grande do Sul","True","20121",,"20000","20121"
"2012120100089","2010-10-21",,"2010-11-26",,,"2010-11-01",,"Apoio a Centros de Referência em Direitos Humanos","True","20121",,"20000","20121"
"2012120100090","2010-11-09",,,"2010-11-26",,,"2010-11-09","1402 (SNPDDH) - EDUCAÇÃO EM DIREITOS HUMANOS","True","20121",,"20000","20121"
"2012120100091","2010-11-17",,"2010-12-31",,,"2010-03-31",,"Apoio a Serviços de Orientação Jurídica Gratuita, de Mediação de Conflitos e de Informações em Direitos Humanos (Balcões de Direitos)","True","20121",,"20000","20121"
"2012120100092","2010-11-17",,"2010-11-30",,,"2010-03-31",,"Apoio a Centros de Referência em Direitos Humanos","True","20121",,"20000","20121"
"2012120100093","2010-11-18",,"2010-12-20",,,"2010-03-31",,"Apoio a Centros de Referência em Direitos Humanos no Estado de Minas Gerais","True","20121",,"20000","20121"
"2012120100094","2010-11-24",,,"2010-11-26",,,"2010-11-24","0154 - Garantia e Acesso A Direitos Humanos","True","20121",,"20000","20121"
"2012120100095","2010-12-08",,"2010-12-30",,,"2010-12-08",,"1401 - EM - Reparacao de Violacoes e Defesa dos Direitos Humanos","True","20121",,"20000","20121"
"2012120100096","2010-12-08",,"2010-12-30",,,"2010-12-08",,"EM - 0154 - Garantia e Acesso a Direitos","True","20121",,"20000","20121"
"2012120110001","2011-04-29",,,"2011-06-29",,,"2011-04-29","0073 - Enfrentamento da Violência Sexual contra Crianças e Adolescentes - Convênio","False","20121",,"20000","20121"
"2012120110002","2011-04-29",,,"2011-06-29",,,"2011-04-29","0073 - Enfrentamento da Violência Sexual contra Crianças e Adolescentes - Termo de Parceria","False","20121",,"20000","20121"
"2012120110003","2011-04-29",,,"2011-06-29",,,"2011-04-29","0152 - Sistema Nacional de Atendimento Sócioeducativo ao Adolescente em Conflito com a Lei - Pró-Sinase - Convênio","False","20121",,"20000","20121"
"2012120110004","2011-04-29",,,"2011-06-29",,,"2011-04-29","0152 - Sistema Nacional de Atendimento Sócioeducativo ao Adolescente em Conflito com a Lei - Pró-Sinase - Termo de Parceria","False","20121",,"20000","20121"
"2012120110005","2011-04-29",,,"2011-09-06",,,"2011-04-29","0153 - Sistema de Garantia dos Direitos da Criança e do Adolescente - Convênio","False","20121",,"20000","20121"
"2012120110006","2011-04-29",,,"2011-09-06",,,"2011-04-29","0153 - Sistema de Garantia dos Direitos da Criança e do Adolescente - Termo de Parceria","False","20121",,"20000","20121"
"2012120110007","2011-04-29",,,"2011-06-29",,,"2011-04-29","0154 - Garantia e Acesso a Direitos - Convênio","False","20121",,"20000","20121"
"2012120110008","2011-04-29",,,"2011-06-29",,,"2011-04-29","0154 - Garantia e Acesso a Direitos - Termo de Parceria","False","20121",,"20000","20121"
"2012120110009","2011-04-29",,,"2011-06-29",,,"2011-04-29","0155 - Gestão da Política de Direitos Humanos - Convênio","False","20121",,"20000","20121"
"2012120110010","2011-04-29",,,"2011-06-29",,,"2011-04-29","0155 - Gestão da Política de Direitos Humanos - Termo de Parceria","False","20121",,"20000","20121"
"2012120110011","2011-04-29",,,"2011-06-29",,,"2011-04-29","1078 - Programa Nacional de Acessibilidade - Convênio","False","20121",,"20000","20121"
"2012120110012","2011-04-29",,,"2011-06-29",,,"2011-04-29","1078 - Programa Nacional de Acessibilidade - Termo de Parceria","False","20121",,"20000","20121"
"2012120110013","2011-04-29",,,"2011-09-17",,,"2011-04-29","1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","False","20121",,"20000","20121"
"2012120110014","2011-04-29",,,"2011-06-29",,,"2011-04-29","1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Termo de Parceria","False","20121",,"20000","20121"
"2012120110015","2011-04-29",,,"2011-06-29",,,"2011-04-29","1401 - Reparação de Violações e Defesa dos Direitos Humanos - Convênio","False","20121",,"20000","20121"
"2012120110016","2011-04-29",,,"2011-06-29",,,"2011-04-29","1401 - Reparação de Violações e Defesa dos Direitos Humanos - Termo de Parceria","False","20121",,"20000","20121"
"2012120110017","2011-04-29",,,"2011-06-29",,,"2011-04-29","1402 - Educação em Direitos Humanos - Convênio","False","20121",,"20000","20121"
"2012120110018","2011-04-29",,,"2011-06-29",,,"2011-04-29","1402 - Educação em Direitos Humanos - Termo de Parceria","False","20121",,"20000","20121"
"2012120110019","2011-04-29",,,"2011-06-29",,,"2011-04-29","1404 - Promoção e Defesa dos Direitos da Pessoa Idosa - Convênio","False","20121",,"20000","20121"
"2012120110020","2011-04-29",,,"2011-06-29",,,"2011-04-29","1404 - Promoção e Defesa dos Direitos da Pessoa Idosa - Termo de Parceria","False","20121",,"20000","20121"
"2012120110021","2011-04-29",,,"2011-06-29",,,"2011-04-29","0670 - Proteção a Pessoas Ameaçadas - Convênio","False","20121",,"20000","20121"
"2012120110022","2011-05-26",,,"2011-05-27",,,"2011-05-26","0154 - Garantia e Acesso a Direitos - Convênio","False","20121",,"20000","20121"
"2012120110023","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0153 - Sistema de Garantia dos Direitos da Criança e do Adolescente - Convênio","True","20121",,"20000","20121"
"2012120110024","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1404 - Promoção e Defesa dos Direitos da Pessoa Idosa - Convênio","True","20121",,"20000","20121"
"2012120110025","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0153 - Sistema de Garantia dos Direitos da Criança e do Adolescente - Convênio","True","20121",,"20000","20121"
"2012120110026","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","True","20121",,"20000","20121"
"2012120110027","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","True","20121",,"20000","20121"
"2012120110028","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1402 - Educação em Direitos Humanos - Convênio","True","20121",,"20000","20121"
"2012120110029","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","True","20121",,"20000","20121"
"2012120110030","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110031","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","True","20121",,"20000","20121"
"2012120110032","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","True","20121",,"20000","20121"
"2012120110033","2011-08-31",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110034","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0073 - Enfrentamento da Violência Sexual contra Crianças e Adolescentes - Convênio","True","20121",,"20000","20121"
"2012120110035","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110036","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1402 - Educação em Direitos Humanos - Convênio","True","20121",,"20000","20121"
"2012120110037","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110038","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110039","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","True","20121",,"20000","20121"
"2012120110040","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110041","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110042","2011-06-13",,"2011-12-31",,,"2011-06-13",,"1402 - Educação em Direitos Humanos - Convênio","True","20121",,"20000","20121"
"2012120110043","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110044","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110045","2011-06-13",,"2011-12-31",,,"2011-06-13",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110046","2011-06-15",,"2011-12-31",,,"2011-06-15",,"1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","True","20121",,"20000","20121"
"2012120110047","2011-06-15",,"2011-12-31",,,"2011-06-15",,"0154 - Garantia e Acesso a Direitos ¿ Convênio","True","20121",,"20000","20121"
"2012120110048","2011-06-15",,"2011-12-31",,,"2011-06-15",,"1086 - Promoção e Defesa dos Direitos das Pessoas com Deficiência - Convênio","True","20121",,"20000","20121"
"2012120110049","2011-06-16",,"2011-12-31",,,"2011-06-16",,"0073 - Enfrentamento da Violência Sexual contra Crianças e Adolescentes - Convênio","True","20121",,"20000","20121"
"2012120110050","2011-06-16",,"2011-12-31",,,"2011-06-16",,"0153 - Sistema de Garantia dos Direitos da Criança e do Adolescente - Convênio","True","20121",,"20000","20121"
"2012120110051","2011-06-16",,"2011-12-31",,,"2011-06-16",,"0670 - Proteção a Pessoas Ameaçadas - Convênio","True","20121",,"20000","20121"
"2012120110052","2011-06-16",,"2011-12-31",,,"2011-06-16",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110053","2011-06-17",,"2011-12-31",,,"2011-06-17",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
"2012120110054","2011-06-17",,"2011-12-31",,,"2011-06-17",,"0154 - Garantia e Acesso a Direitos - Convênio","True","20121",,"20000","20121"
